username,date_month,user_classification,is_data_user
user_0114,2025-01,Sleeper,False
user_0702,2025-07,Intermediate,True
user_0218,2025-03,Intermediate,True
user_0311,2025-10,Basic,True
user_0615,2025-08,Basic,True
user_0707,2025-05,Basic,True
user_0313,2025-06,Intermediate,True
user_0487,2025-06,Basic,True
user_0669,2025-01,Intermediate,True
user_0029,2025-01,Beginner,True
user_0013,2025-10,No Use,False
user_0533,2025-05,No Use,False
user_0556,2025-06,Intermediate,True
user_0025,2025-01,Beginner,True
user_0396,2025-01,No Use,False
user_0028,2025-06,Basic,True
user_0698,2025-06,Beginner,True
user_0298,2025-11,Basic,True
user_0466,2025-10,Intermediate,True
user_0427,2025-05,Intermediate,True
user_0631,2025-05,Intermediate,True
user_0004,2025-10,Intermediate,True
user_0607,2025-12,Intermediate,True
user_0527,2025-05,Basic,True
user_0677,2025-03,Sleeper,False
user_0697,2025-06,Beginner,True
user_0462,2025-03,Advanced,True
user_0100,2025-11,Basic,True
user_0511,2025-06,Sleeper,False
user_0488,2025-06,Basic,True
user_0545,2025-01,Sleeper,False
user_0198,2025-10,Basic,True
user_0252,2025-02,Basic,True
user_0407,2025-05,Intermediate,True
user_0492,2025-12,Advanced,True
user_0028,2025-10,Beginner,True
user_0770,2025-05,Sleeper,False
user_0432,2025-06,Basic,True
user_0752,2025-06,Intermediate,True
user_0203,2025-09,Intermediate,True
user_0456,2025-06,Basic,True
user_0093,2025-11,Basic,True
user_0713,2025-02,Advanced,True
user_0123,2025-11,No Use,False
user_0314,2025-05,No Use,False
user_0175,2025-03,Beginner,True
user_0481,2025-01,Beginner,True
user_0403,2025-06,Basic,True
user_0657,2025-03,Basic,True
user_0118,2025-02,Basic,True
user_0341,2025-06,Basic,True
user_0646,2025-04,Intermediate,False
user_0762,2025-09,Basic,True
user_0254,2025-11,Advanced,True
user_0369,2025-05,Basic,True
user_0748,2025-03,Basic,True
user_0008,2025-02,Beginner,True
user_0588,2025-02,Intermediate,True
user_0656,2025-08,Basic,True
user_0492,2025-01,Beginner,True
user_0402,2025-02,No Use,False
user_0001,2025-03,Basic,True
user_0725,2025-07,No Use,False
user_0654,2025-09,Intermediate,True
user_0086,2025-09,Beginner,True
user_0563,2025-11,Champion,True
user_0297,2025-11,Beginner,True
user_0171,2025-07,Sleeper,False
user_0619,2025-03,No Use,False
user_0314,2025-08,No Use,False
user_0141,2025-08,Sleeper,False
user_0439,2025-02,Beginner,True
user_0499,2025-04,Beginner,True
user_0144,2025-02,Intermediate,True
user_0275,2025-02,Basic,True
user_0643,2025-12,Advanced,True
user_0290,2025-05,Sleeper,False
user_0479,2025-04,Intermediate,True
user_0448,2025-05,Beginner,True
user_0645,2025-01,Intermediate,True
user_0235,2025-08,Beginner,True
user_0468,2025-06,Sleeper,False
user_0289,2025-06,Advanced,True
user_0319,2025-11,Intermediate,True
user_0404,2025-11,Beginner,True
user_0068,2025-02,Beginner,True
user_0390,2025-04,Beginner,True
user_0213,2025-08,Basic,True
user_0467,2025-12,No Use,False
user_0338,2025-09,Sleeper,False
user_0709,2025-10,Intermediate,True
user_0701,2025-03,Basic,True
user_0532,2025-04,No Use,False
user_0744,2025-06,Intermediate,True
user_0654,2025-04,Basic,True
user_0411,2025-10,Beginner,True
user_0341,2025-03,Beginner,True
user_0485,2025-01,Intermediate,True
user_0016,2025-01,Intermediate,True
user_0220,2025-01,Basic,True
user_0667,2025-03,Intermediate,True
user_0233,2025-08,Beginner,True
user_0503,2025-09,Sleeper,False
user_0246,2025-12,No Use,False
user_0556,2025-10,Sleeper,False
user_0602,2025-07,No Use,False
user_0546,2025-10,No Use,False
user_0305,2025-08,Intermediate,True
user_0273,2025-01,Sleeper,False
user_0787,2025-06,No Use,False
user_0404,2025-04,Beginner,True
user_0508,2025-05,No Use,False
user_0748,2025-04,No Use,False
user_0572,2025-07,No Use,False
user_0794,2025-02,No Use,False
user_0447,2025-09,Beginner,True
user_0567,2025-05,Beginner,True
user_0647,2025-06,Intermediate,True
user_0681,2025-09,Intermediate,True
user_0525,2025-11,Intermediate,True
user_0391,2025-09,Basic,True
user_0547,2025-01,Advanced,True
user_0434,2025-01,Basic,True
user_0350,2025-06,Intermediate,True
user_0425,2025-04,Advanced,True
user_0267,2025-04,Beginner,True
user_0222,2025-02,Beginner,True
user_0166,2025-10,Beginner,True
user_0658,2025-05,Basic,True
user_0054,2025-08,Sleeper,False
user_0007,2025-08,Basic,True
user_0315,2025-03,Sleeper,False
user_0368,2025-10,Advanced,True
user_0330,2025-03,Basic,True
user_0711,2025-04,Sleeper,False
user_0207,2025-02,Intermediate,True
user_0340,2025-11,Advanced,True
user_0086,2025-07,Basic,True
user_0530,2025-12,No Use,False
user_0674,2025-04,Intermediate,True
user_0239,2025-07,Beginner,True
user_0484,2025-02,Beginner,True
user_0605,2025-06,Advanced,True
user_0501,2025-09,Basic,True
user_0586,2025-08,Intermediate,True
user_0413,2025-04,No Use,False
user_0692,2025-10,Beginner,True
user_0567,2025-08,Basic,True
user_0635,2025-11,Basic,True
user_0363,2025-10,Basic,True
user_0311,2025-06,Beginner,True
user_0651,2025-04,Advanced,True
user_0706,2025-02,Beginner,True
user_0559,2025-05,Sleeper,False
user_0726,2025-06,Basic,True
user_0557,2025-08,Basic,True
user_0654,2025-12,Advanced,True
user_0641,2025-02,Advanced,True
user_0176,2025-04,Intermediate,True
user_0267,2025-02,Beginner,True
user_0223,2025-09,Intermediate,True
user_0735,2025-10,Intermediate,True
user_0317,2025-06,Beginner,True
user_0199,2025-06,Basic,True
user_0235,2025-11,No Use,False
user_0370,2025-06,Advanced,True
user_0124,2025-03,Basic,True
user_0050,2025-05,Beginner,True
user_0369,2025-10,Basic,True
user_0623,2025-08,Sleeper,False
user_0065,2025-09,No Use,False
user_0544,2025-07,No Use,False
user_0211,2025-09,Basic,True
user_0229,2025-08,Basic,True
user_0474,2025-08,Basic,True
user_0086,2025-01,Basic,True
user_0052,2025-06,Basic,True
user_0018,2025-02,Intermediate,True
user_0439,2025-09,Intermediate,True
user_0469,2025-12,Advanced,True
user_0393,2025-12,Beginner,True
user_0213,2025-07,Basic,True
user_0773,2025-01,Intermediate,True
user_0715,2025-11,Champion,True
user_0274,2025-06,Basic,True
user_0678,2025-01,Sleeper,False
user_0167,2025-11,Advanced,True
user_0243,2025-02,No Use,False
user_0400,2025-02,Beginner,True
user_0127,2025-12,Basic,True
user_0603,2025-05,No Use,False
user_0752,2025-03,Intermediate,True
user_0376,2025-11,Intermediate,True
user_0014,2025-08,Advanced,True
user_0169,2025-03,Advanced,True
user_0572,2025-01,Beginner,True
user_0474,2025-03,Sleeper,False
user_0736,2025-10,Intermediate,True
user_0352,2025-08,No Use,False
user_0154,2025-04,Sleeper,False
user_0496,2025-03,Sleeper,True
user_0793,2025-01,Sleeper,False
user_0509,2025-03,Sleeper,False
user_0348,2025-06,Advanced,True
user_0667,2025-10,No Use,False
user_0031,2025-04,Beginner,True
user_0003,2025-02,No Use,False
user_0299,2025-06,Beginner,True
user_0755,2025-10,Advanced,True
user_0173,2025-07,Basic,True
user_0718,2025-09,Advanced,True
user_0036,2025-03,Beginner,True
user_0153,2025-06,Intermediate,True
user_0109,2025-05,Basic,True
user_0467,2025-01,Beginner,True
user_0268,2025-10,Beginner,True
user_0642,2025-10,No Use,False
user_0025,2025-05,Beginner,True
user_0054,2025-05,No Use,False
user_0279,2025-04,No Use,False
user_0357,2025-12,Champion,True
user_0223,2025-12,Intermediate,True
user_0312,2025-09,Intermediate,True
user_0624,2025-08,Sleeper,False
user_0736,2025-06,Beginner,True
user_0717,2025-02,Beginner,True
user_0423,2025-05,Advanced,True
user_0410,2025-01,Advanced,True
user_0729,2025-11,No Use,False
user_0023,2025-12,Advanced,True
user_0208,2025-09,Sleeper,False
user_0054,2025-01,Sleeper,False
user_0792,2025-08,Beginner,True
user_0551,2025-12,Advanced,True
user_0265,2025-02,No Use,False
user_0678,2025-07,Advanced,True
user_0080,2025-06,Advanced,True
user_0792,2025-09,Intermediate,True
user_0268,2025-12,Beginner,True
user_0136,2025-06,Basic,True
user_0119,2025-11,Intermediate,True
user_0042,2025-01,Basic,True
user_0121,2025-10,Beginner,True
user_0495,2025-09,Basic,True
user_0349,2025-02,Intermediate,True
user_0273,2025-08,Advanced,True
user_0042,2025-04,No Use,False
user_0393,2025-04,Beginner,True
user_0620,2025-12,No Use,False
user_0774,2025-09,Sleeper,False
user_0690,2025-05,Sleeper,False
user_0531,2025-10,Basic,True
user_0074,2025-07,Sleeper,False
user_0317,2025-04,Intermediate,True
user_0667,2025-07,Basic,True
user_0216,2025-03,Advanced,True
user_0497,2025-10,Advanced,True
user_0520,2025-02,Intermediate,True
user_0409,2025-09,Advanced,True
user_0739,2025-06,No Use,False
user_0616,2025-12,Beginner,True
user_0081,2025-02,Basic,True
user_0727,2025-04,Intermediate,True
user_0498,2025-04,Champion,True
user_0172,2025-07,Intermediate,True
user_0010,2025-10,Basic,True
user_0127,2025-05,Beginner,True
user_0084,2025-01,Advanced,True
user_0696,2025-08,Beginner,True
user_0085,2025-05,Sleeper,False
user_0642,2025-04,Basic,True
user_0689,2025-11,Sleeper,False
user_0302,2025-05,Beginner,True
user_0706,2025-12,Advanced,True
user_0674,2025-06,Intermediate,True
user_0198,2025-09,Basic,True
user_0432,2025-01,Sleeper,False
user_0748,2025-05,No Use,False
user_0667,2025-06,Beginner,True
user_0112,2025-01,Intermediate,True
user_0125,2025-06,Intermediate,True
user_0258,2025-11,No Use,False
user_0183,2025-12,No Use,False
user_0266,2025-06,Basic,True
user_0477,2025-10,Beginner,True
user_0722,2025-08,Basic,True
user_0596,2025-08,No Use,False
user_0153,2025-12,No Use,False
user_0035,2025-01,Basic,True
user_0362,2025-09,Intermediate,True
user_0078,2025-03,Intermediate,True
user_0255,2025-12,Basic,True
user_0709,2025-08,Intermediate,True
user_0270,2025-03,Beginner,True
user_0403,2025-09,Sleeper,False
user_0210,2025-02,Sleeper,False
user_0082,2025-10,No Use,False
user_0431,2025-05,Advanced,True
user_0616,2025-03,No Use,False
user_0566,2025-09,Intermediate,True
user_0324,2025-11,Sleeper,False
user_0030,2025-06,Advanced,True
user_0205,2025-07,Basic,True
user_0601,2025-09,Champion,True
user_0357,2025-09,Intermediate,True
user_0550,2025-07,Basic,True
user_0580,2025-04,Basic,True
user_0153,2025-05,Basic,True
user_0315,2025-07,Sleeper,False
user_0499,2025-01,No Use,False
user_0660,2025-11,Beginner,True
user_0297,2025-10,Basic,True
user_0548,2025-09,Intermediate,True
user_0038,2025-05,Intermediate,True
user_0553,2025-09,Intermediate,True
user_0672,2025-07,Basic,True
user_0508,2025-01,Sleeper,False
user_0551,2025-09,Advanced,True
user_0099,2025-09,Intermediate,True
user_0764,2025-05,Basic,True
user_0449,2025-03,Basic,True
user_0508,2025-11,No Use,False
user_0544,2025-06,Beginner,True
user_0713,2025-04,Advanced,True
user_0301,2025-07,Basic,True
user_0548,2025-03,Basic,True
user_0399,2025-07,Beginner,True
user_0738,2025-06,No Use,False
user_0406,2025-12,No Use,False
user_0085,2025-06,Sleeper,False
user_0140,2025-02,No Use,False
user_0201,2025-06,Basic,True
user_0050,2025-09,Intermediate,True
user_0113,2025-05,No Use,False
user_0436,2025-07,No Use,False
user_0576,2025-01,No Use,False
user_0303,2025-03,Beginner,True
user_0384,2025-03,Beginner,True
user_0590,2025-03,Basic,True
user_0483,2025-11,Beginner,True
user_0292,2025-02,Advanced,True
user_0418,2025-02,Beginner,True
user_0065,2025-03,Basic,True
user_0757,2025-03,Beginner,True
user_0141,2025-12,Basic,True
user_0591,2025-09,Intermediate,True
user_0648,2025-07,Beginner,True
user_0193,2025-03,No Use,False
user_0158,2025-06,Intermediate,True
user_0379,2025-09,No Use,False
user_0735,2025-05,Intermediate,True
user_0388,2025-02,Basic,True
user_0746,2025-08,Sleeper,False
user_0511,2025-11,Intermediate,True
user_0022,2025-11,Intermediate,True
user_0067,2025-01,Basic,True
user_0154,2025-06,Beginner,True
user_0108,2025-07,Intermediate,True
user_0737,2025-06,Basic,True
user_0126,2025-05,Basic,True
user_0172,2025-09,Basic,True
user_0597,2025-02,Sleeper,False
user_0416,2025-12,Beginner,True
user_0363,2025-09,Basic,True
user_0278,2025-08,Basic,True
user_0639,2025-12,Sleeper,False
user_0267,2025-10,Basic,True
user_0264,2025-11,Basic,True
user_0780,2025-01,No Use,False
user_0415,2025-11,Sleeper,False
user_0783,2025-05,Intermediate,True
user_0282,2025-01,Basic,True
user_0230,2025-05,Sleeper,False
user_0235,2025-01,No Use,False
user_0587,2025-08,Beginner,True
user_0540,2025-12,Basic,True
user_0191,2025-09,Advanced,True
user_0264,2025-06,Basic,True
user_0524,2025-05,Basic,True
user_0076,2025-11,Beginner,True
user_0055,2025-11,Intermediate,True
user_0332,2025-08,No Use,False
user_0102,2025-12,No Use,False
user_0025,2025-08,Beginner,True
user_0390,2025-11,Advanced,True
user_0018,2025-11,Intermediate,True
user_0282,2025-12,Sleeper,False
user_0535,2025-07,Basic,True
user_0614,2025-08,Beginner,True
user_0641,2025-10,Intermediate,True
user_0004,2025-04,Sleeper,False
user_0676,2025-03,No Use,False
user_0274,2025-11,Advanced,True
user_0353,2025-12,Beginner,True
user_0425,2025-05,Intermediate,True
user_0253,2025-10,Beginner,True
user_0500,2025-03,No Use,False
user_0032,2025-05,Advanced,True
user_0024,2025-03,Intermediate,True
user_0111,2025-07,Basic,True
user_0209,2025-05,Champion,True
user_0530,2025-08,No Use,False
user_0292,2025-04,Sleeper,False
user_0114,2025-10,Sleeper,False
user_0051,2025-10,Intermediate,True
user_0630,2025-05,Intermediate,True
user_0672,2025-02,Sleeper,False
user_0554,2025-05,No Use,False
user_0401,2025-05,Intermediate,True
user_0524,2025-11,Intermediate,True
user_0156,2025-02,Intermediate,True
user_0497,2025-07,Advanced,True
user_0566,2025-05,Intermediate,True
user_0079,2025-08,No Use,False
user_0318,2025-06,Basic,True
user_0422,2025-09,Basic,True
user_0761,2025-05,Intermediate,True
user_0029,2025-10,Beginner,True
user_0037,2025-08,Beginner,True
user_0593,2025-01,Intermediate,True
user_0068,2025-07,Beginner,True
user_0556,2025-09,No Use,False
user_0093,2025-01,Sleeper,False
user_0456,2025-11,No Use,False
user_0679,2025-03,No Use,False
user_0665,2025-07,Advanced,True
user_0056,2025-12,Basic,True
user_0789,2025-10,No Use,False
user_0626,2025-03,Basic,True
user_0540,2025-02,Beginner,True
user_0090,2025-06,Champion,True
user_0225,2025-11,Beginner,True
user_0485,2025-03,Basic,True
user_0427,2025-03,Intermediate,True
user_0103,2025-10,Sleeper,False
user_0552,2025-08,No Use,False
user_0057,2025-12,Champion,True
user_0461,2025-03,Basic,True
user_0739,2025-09,Advanced,True
user_0609,2025-10,No Use,False
user_0053,2025-09,Intermediate,True
user_0002,2025-07,Sleeper,False
user_0673,2025-07,Champion,True
user_0618,2025-03,Intermediate,True
user_0307,2025-08,Intermediate,True
user_0202,2025-10,Sleeper,False
user_0326,2025-02,Beginner,True
user_0540,2025-05,Beginner,True
user_0062,2025-07,Sleeper,False
user_0749,2025-06,No Use,False
user_0395,2025-07,Sleeper,False
user_0776,2025-12,Sleeper,False
user_0771,2025-12,Advanced,True
user_0758,2025-01,Sleeper,False
user_0508,2025-02,No Use,False
user_0652,2025-04,No Use,False
user_0045,2025-11,Sleeper,True
user_0544,2025-08,No Use,False
user_0060,2025-09,Intermediate,True
user_0173,2025-06,Basic,True
user_0561,2025-06,Advanced,True
user_0730,2025-04,Intermediate,True
user_0694,2025-04,Basic,True
user_0251,2025-03,Advanced,True
user_0063,2025-11,Basic,True
user_0195,2025-08,Beginner,True
user_0384,2025-10,Champion,True
user_0685,2025-09,No Use,False
user_0439,2025-08,Intermediate,True
user_0632,2025-02,Beginner,True
user_0095,2025-05,Basic,True
user_0349,2025-10,No Use,False
user_0579,2025-09,Basic,True
user_0513,2025-02,No Use,False
user_0330,2025-09,Beginner,True
user_0261,2025-08,No Use,False
user_0508,2025-06,No Use,False
user_0369,2025-03,Intermediate,True
user_0304,2025-05,No Use,False
user_0297,2025-01,Sleeper,False
user_0416,2025-01,Basic,True
user_0113,2025-02,No Use,False
user_0633,2025-02,Basic,True
user_0784,2025-11,Beginner,True
user_0615,2025-09,Basic,True
user_0245,2025-02,Champion,True
user_0640,2025-12,No Use,False
user_0359,2025-05,Sleeper,False
user_0518,2025-01,No Use,False
user_0279,2025-12,No Use,False
user_0082,2025-11,No Use,False
user_0377,2025-02,Basic,True
user_0360,2025-08,No Use,False
user_0795,2025-06,Advanced,True
user_0631,2025-03,Sleeper,False
user_0390,2025-02,Sleeper,False
user_0376,2025-12,Intermediate,True
user_0688,2025-08,Beginner,True
user_0569,2025-08,Beginner,True
user_0308,2025-11,Advanced,True
user_0092,2025-08,No Use,False
user_0354,2025-12,Beginner,True
user_0114,2025-07,Basic,True
user_0003,2025-10,Beginner,True
user_0774,2025-11,Beginner,True
user_0258,2025-12,No Use,False
user_0522,2025-05,Sleeper,False
user_0766,2025-07,Basic,True
user_0463,2025-10,Beginner,True
user_0543,2025-02,No Use,False
user_0206,2025-10,Advanced,True
user_0016,2025-03,Intermediate,True
user_0356,2025-09,No Use,False
user_0432,2025-10,Basic,True
user_0112,2025-07,Beginner,True
user_0517,2025-06,Basic,True
user_0208,2025-05,Basic,True
user_0181,2025-12,Sleeper,False
user_0216,2025-11,Sleeper,False
user_0452,2025-12,Advanced,True
user_0053,2025-06,Advanced,True
user_0702,2025-10,Advanced,True
user_0058,2025-11,Basic,True
user_0089,2025-04,Sleeper,False
user_0768,2025-08,Beginner,True
user_0077,2025-11,Champion,True
user_0164,2025-10,Beginner,True
user_0160,2025-01,Basic,True
user_0797,2025-01,No Use,False
user_0664,2025-05,Basic,True
user_0235,2025-03,No Use,False
user_0164,2025-12,Intermediate,True
user_0320,2025-11,Basic,True
user_0346,2025-11,Intermediate,True
user_0441,2025-09,Beginner,True
user_0252,2025-06,Intermediate,True
user_0306,2025-03,Basic,True
user_0619,2025-04,No Use,False
user_0180,2025-12,No Use,False
user_0075,2025-04,No Use,False
user_0403,2025-07,Basic,True
user_0063,2025-01,Sleeper,False
user_0749,2025-04,No Use,False
user_0103,2025-11,Sleeper,False
user_0214,2025-06,Intermediate,True
user_0150,2025-09,Basic,True
user_0022,2025-03,Beginner,True
user_0767,2025-06,Basic,True
user_0426,2025-03,Beginner,True
user_0688,2025-07,Beginner,True
user_0721,2025-02,No Use,False
user_0575,2025-03,Sleeper,False
user_0296,2025-12,No Use,False
user_0152,2025-08,Advanced,True
user_0762,2025-01,Basic,True
user_0622,2025-08,Sleeper,False
user_0376,2025-09,Sleeper,False
user_0772,2025-12,No Use,False
user_0509,2025-02,No Use,False
user_0673,2025-10,Champion,True
user_0364,2025-02,Basic,True
user_0693,2025-08,No Use,False
user_0027,2025-12,Intermediate,True
user_0521,2025-05,No Use,False
user_0003,2025-07,Sleeper,False
user_0696,2025-03,Beginner,True
user_0444,2025-03,Basic,True
user_0032,2025-10,Intermediate,True
user_0125,2025-12,Basic,True
user_0600,2025-11,Advanced,True
user_0468,2025-09,Sleeper,False
user_0063,2025-06,Intermediate,True
user_0357,2025-01,Intermediate,True
user_0774,2025-03,Basic,True
user_0239,2025-10,Beginner,True
user_0201,2025-09,Sleeper,False
user_0762,2025-11,Basic,True
user_0290,2025-09,Basic,True
user_0147,2025-04,Beginner,True
user_0621,2025-04,Champion,True
user_0185,2025-06,Basic,True
user_0124,2025-02,Basic,True
user_0783,2025-02,Beginner,True
user_0257,2025-07,Beginner,True
user_0361,2025-02,Basic,True
user_0271,2025-07,Beginner,True
user_0536,2025-09,No Use,False
user_0232,2025-03,Beginner,True
user_0486,2025-03,No Use,False
user_0593,2025-05,Basic,True
user_0207,2025-10,Advanced,True
user_0795,2025-09,Intermediate,True
user_0674,2025-02,Intermediate,True
user_0190,2025-06,Basic,True
user_0308,2025-01,Basic,True
user_0172,2025-10,Basic,True
user_0043,2025-01,Advanced,True
user_0512,2025-10,Intermediate,True
user_0494,2025-02,Intermediate,True
user_0401,2025-01,Intermediate,True
user_0065,2025-04,Intermediate,True
user_0442,2025-01,No Use,False
user_0770,2025-01,Sleeper,False
user_0002,2025-01,No Use,False
user_0430,2025-07,Beginner,True
user_0769,2025-03,Basic,True
user_0354,2025-09,No Use,False
user_0702,2025-08,Advanced,True
user_0267,2025-12,Basic,True
user_0313,2025-08,No Use,False
user_0781,2025-05,No Use,False
user_0086,2025-11,Basic,True
user_0533,2025-07,No Use,False
user_0424,2025-10,Basic,True
user_0251,2025-06,Intermediate,True
user_0547,2025-02,Advanced,True
user_0515,2025-08,Advanced,True
user_0389,2025-12,No Use,False
user_0350,2025-03,Intermediate,True
user_0185,2025-08,No Use,False
user_0475,2025-12,Beginner,True
user_0086,2025-10,Beginner,True
user_0352,2025-11,No Use,False
user_0798,2025-07,Intermediate,True
user_0618,2025-05,Basic,True
user_0350,2025-10,Intermediate,True
user_0732,2025-05,Sleeper,False
user_0107,2025-05,Basic,True
user_0310,2025-01,Basic,True
user_0758,2025-07,Basic,True
user_0699,2025-09,Beginner,True
user_0335,2025-11,Sleeper,False
user_0069,2025-08,Advanced,True
user_0681,2025-02,Basic,True
user_0766,2025-02,Intermediate,True
user_0249,2025-04,No Use,False
user_0064,2025-01,Basic,True
user_0140,2025-09,Intermediate,True
user_0068,2025-03,Sleeper,False
user_0532,2025-11,No Use,False
user_0209,2025-12,Advanced,True
user_0262,2025-04,Beginner,True
user_0303,2025-10,Intermediate,True
user_0316,2025-11,Sleeper,False
user_0080,2025-09,Advanced,True
user_0602,2025-11,Sleeper,False
user_0663,2025-03,No Use,False
user_0026,2025-06,Sleeper,False
user_0003,2025-08,Sleeper,False
user_0788,2025-06,Beginner,True
user_0750,2025-10,Beginner,True
user_0422,2025-01,Intermediate,True
user_0209,2025-07,Champion,True
user_0088,2025-08,Beginner,True
user_0478,2025-02,Sleeper,False
user_0283,2025-07,Sleeper,False
user_0669,2025-03,Advanced,True
user_0292,2025-06,No Use,False
user_0781,2025-06,No Use,False
user_0551,2025-06,Beginner,True
user_0423,2025-09,Basic,True
user_0353,2025-02,Beginner,True
user_0055,2025-09,Intermediate,True
user_0709,2025-12,Intermediate,True
user_0458,2025-08,Basic,True
user_0765,2025-02,Advanced,True
user_0544,2025-12,No Use,False
user_0550,2025-01,Sleeper,False
user_0091,2025-09,Sleeper,False
user_0327,2025-08,Beginner,True
user_0263,2025-03,Intermediate,True
user_0307,2025-02,Intermediate,True
user_0375,2025-11,Intermediate,True
user_0230,2025-06,Sleeper,False
user_0403,2025-05,Basic,True
user_0627,2025-03,Beginner,True
user_0800,2025-11,Basic,True
user_0332,2025-02,No Use,False
user_0630,2025-01,Intermediate,True
user_0178,2025-08,Basic,True
user_0624,2025-10,Basic,True
user_0676,2025-08,No Use,False
user_0433,2025-08,No Use,False
user_0446,2025-06,Beginner,True
user_0683,2025-12,Champion,True
user_0450,2025-01,Advanced,True
user_0479,2025-09,Beginner,True
user_0764,2025-06,Basic,True
user_0511,2025-10,Intermediate,True
user_0137,2025-12,Sleeper,False
user_0477,2025-02,Advanced,True
user_0575,2025-01,Beginner,True
user_0414,2025-05,Sleeper,False
user_0628,2025-12,Beginner,True
user_0716,2025-05,No Use,False
user_0747,2025-09,Intermediate,True
user_0797,2025-07,Sleeper,False
user_0258,2025-07,Beginner,True
user_0039,2025-03,Sleeper,False
user_0563,2025-08,Advanced,True
user_0378,2025-09,Advanced,True
user_0725,2025-01,Beginner,True
user_0739,2025-07,Intermediate,True
user_0107,2025-09,Basic,True
user_0240,2025-05,Basic,True
user_0334,2025-04,Basic,True
user_0563,2025-12,Champion,True
user_0757,2025-06,Advanced,True
user_0269,2025-10,Intermediate,True
user_0465,2025-11,No Use,False
user_0344,2025-04,Beginner,True
user_0381,2025-07,Basic,True
user_0197,2025-09,Basic,True
user_0416,2025-07,Beginner,True
user_0519,2025-11,No Use,False
user_0353,2025-10,Sleeper,False
user_0070,2025-02,No Use,False
user_0247,2025-10,Sleeper,False
user_0024,2025-01,Basic,True
user_0293,2025-06,No Use,False
user_0214,2025-05,Intermediate,True
user_0626,2025-05,Basic,True
user_0230,2025-12,No Use,False
user_0692,2025-05,Beginner,True
user_0449,2025-08,Beginner,True
user_0744,2025-04,Beginner,True
user_0515,2025-05,Champion,True
user_0485,2025-02,Basic,True
user_0300,2025-12,Advanced,True
user_0734,2025-11,Basic,True
user_0669,2025-12,Basic,True
user_0181,2025-08,Beginner,True
user_0329,2025-06,Basic,True
user_0419,2025-02,Beginner,True
user_0689,2025-06,Beginner,True
user_0048,2025-07,No Use,False
user_0335,2025-04,Beginner,True
user_0100,2025-02,Intermediate,True
user_0525,2025-12,Intermediate,True
user_0723,2025-06,Intermediate,True
user_0259,2025-03,Beginner,True
user_0140,2025-01,No Use,False
user_0697,2025-08,Intermediate,True
user_0158,2025-05,Intermediate,True
user_0481,2025-05,Beginner,True
user_0087,2025-01,Beginner,True
user_0276,2025-08,Intermediate,True
user_0625,2025-09,Sleeper,False
user_0023,2025-04,Sleeper,False
user_0438,2025-11,No Use,False
user_0089,2025-08,No Use,False
user_0272,2025-12,No Use,False
user_0399,2025-03,No Use,False
user_0104,2025-11,Beginner,True
user_0145,2025-02,Basic,True
user_0665,2025-11,Intermediate,True
user_0056,2025-05,Beginner,True
user_0104,2025-05,Beginner,True
user_0312,2025-02,Champion,True
user_0781,2025-07,Beginner,True
user_0210,2025-05,No Use,False
user_0435,2025-08,Advanced,True
user_0090,2025-02,Basic,True
user_0556,2025-07,Sleeper,False
user_0253,2025-09,Beginner,True
user_0399,2025-10,Basic,True
user_0046,2025-03,Basic,True
user_0653,2025-02,Basic,True
user_0538,2025-07,Basic,True
user_0763,2025-03,Advanced,True
user_0186,2025-08,Advanced,True
user_0655,2025-10,No Use,False
user_0498,2025-02,Champion,True
user_0176,2025-08,Intermediate,True
user_0716,2025-01,No Use,False
user_0579,2025-02,Basic,True
user_0626,2025-06,Basic,True
user_0680,2025-08,Basic,True
user_0271,2025-10,No Use,False
user_0787,2025-02,Beginner,True
user_0150,2025-05,Basic,True
user_0525,2025-09,Basic,True
user_0549,2025-03,Sleeper,False
user_0461,2025-08,Basic,True
user_0366,2025-12,Champion,True
user_0183,2025-02,No Use,False
user_0383,2025-01,Intermediate,True
user_0462,2025-06,Advanced,True
user_0699,2025-08,Sleeper,False
user_0291,2025-10,Intermediate,True
user_0015,2025-10,No Use,False
user_0697,2025-10,Intermediate,True
user_0314,2025-07,No Use,False
user_0577,2025-04,Beginner,True
user_0329,2025-12,Basic,True
user_0647,2025-09,Basic,True
user_0100,2025-03,Intermediate,True
user_0353,2025-11,Sleeper,False
user_0047,2025-06,Advanced,True
user_0359,2025-09,Basic,True
user_0295,2025-07,Advanced,True
user_0109,2025-07,Sleeper,False
user_0179,2025-12,Beginner,True
user_0229,2025-11,Basic,True
user_0168,2025-04,No Use,False
user_0072,2025-01,Intermediate,True
user_0161,2025-05,Intermediate,True
user_0263,2025-10,Champion,True
user_0073,2025-04,Champion,True
user_0680,2025-04,Sleeper,False
user_0662,2025-06,No Use,False
user_0188,2025-04,No Use,False
user_0584,2025-10,Beginner,True
user_0479,2025-07,Basic,True
user_0402,2025-03,No Use,False
user_0290,2025-08,Basic,True
user_0301,2025-02,Advanced,True
user_0473,2025-09,Intermediate,True
user_0139,2025-10,No Use,False
user_0102,2025-06,Beginner,True
user_0719,2025-07,Sleeper,False
user_0165,2025-03,Basic,True
user_0637,2025-07,Basic,True
user_0140,2025-03,No Use,False
user_0765,2025-01,Advanced,True
user_0546,2025-05,Basic,True
user_0180,2025-08,Beginner,True
user_0793,2025-03,Basic,True
user_0590,2025-11,No Use,False
